action,table,rows_accessed,status,timestamp,risk_label
UPDATE,payments,1228,failed,2026-03-25 20:32:39.206086,0
INSERT,orders,1467,success,2026-03-24 02:01:39.206086,0
UPDATE,payments,8063,success,2026-03-24 17:16:39.206086,0
INSERT,users,8681,failed,2026-03-30 07:04:39.206086,1
SELECT,orders,3645,success,2026-03-25 23:24:39.206086,0
INSERT,logs,9666,failed,2026-03-29 23:52:39.206086,1
DELETE,users,8308,success,2026-03-30 17:46:39.206086,1
UPDATE,users,4384,failed,2026-03-30 06:38:39.206086,0
INSERT,orders,5349,failed,2026-03-26 01:13:39.206086,1
INSERT,payments,1517,success,2026-03-24 22:42:39.206086,0
SELECT,payments,9254,failed,2026-03-27 04:26:39.207088,1
INSERT,payments,7869,success,2026-03-28 17:08:39.207088,0
UPDATE,users,9743,success,2026-03-26 05:02:39.207088,0
INSERT,logs,1348,failed,2026-03-25 14:05:39.207088,0
INSERT,orders,3854,failed,2026-03-28 20:05:39.207088,0
SELECT,orders,2945,success,2026-03-24 09:35:39.207088,0
UPDATE,users,9167,failed,2026-03-29 02:47:39.207088,1
UPDATE,users,8983,failed,2026-03-24 23:32:39.207088,1
SELECT,orders,9158,failed,2026-03-24 20:48:39.207088,1
UPDATE,payments,2997,success,2026-03-24 17:23:39.207088,0
DELETE,users,3427,failed,2026-03-27 15:28:39.207088,1
SELECT,users,5537,failed,2026-03-24 22:51:39.207088,1
EXPORT,logs,6793,failed,2026-03-29 09:33:39.207599,1
EXPORT,logs,8906,success,2026-03-26 04:06:39.207599,1
EXPORT,orders,1723,failed,2026-03-30 06:54:39.207599,1
DELETE,users,1435,success,2026-03-25 10:54:39.207599,1
EXPORT,orders,9729,failed,2026-03-29 03:28:39.207599,1
INSERT,logs,1103,failed,2026-03-29 08:36:39.207599,0
UPDATE,payments,1817,success,2026-03-25 20:54:39.207599,0
EXPORT,logs,9568,success,2026-03-25 02:43:39.207599,1
UPDATE,users,9925,failed,2026-03-27 00:44:39.207599,1
EXPORT,users,7346,failed,2026-03-29 13:15:39.207599,1
INSERT,orders,3566,success,2026-03-29 00:19:39.207599,0
DELETE,logs,6605,failed,2026-03-30 07:28:39.207599,1
SELECT,payments,2094,failed,2026-03-29 12:44:39.207599,0
SELECT,orders,1289,success,2026-03-30 18:59:39.207599,0
DELETE,logs,2925,success,2026-03-24 12:53:39.207599,0
SELECT,logs,7409,success,2026-03-29 12:52:39.207599,0
SELECT,payments,3868,failed,2026-03-29 03:15:39.207599,0
DELETE,users,7675,success,2026-03-24 16:18:39.207599,1
UPDATE,payments,6642,failed,2026-03-29 23:31:39.207599,1
UPDATE,logs,3114,success,2026-03-30 00:54:39.207599,0
INSERT,payments,2080,failed,2026-03-30 04:10:39.207599,0
INSERT,users,3667,success,2026-03-27 19:34:39.207599,0
SELECT,logs,7764,failed,2026-03-26 18:13:39.207599,1
INSERT,payments,1788,success,2026-03-25 06:27:39.207599,0
SELECT,users,3570,failed,2026-03-24 00:20:39.208386,0
INSERT,logs,4847,success,2026-03-30 13:32:39.208386,0
EXPORT,orders,4498,success,2026-03-25 20:57:39.208386,1
SELECT,users,847,failed,2026-03-24 13:43:39.208386,0
DELETE,logs,2386,success,2026-03-26 02:20:39.208386,0
INSERT,users,6005,success,2026-03-30 07:04:39.208386,0
DELETE,users,8822,success,2026-03-25 19:25:39.208386,1
UPDATE,logs,6203,failed,2026-03-30 08:17:39.208386,1
INSERT,users,7803,failed,2026-03-25 22:35:39.208386,1
DELETE,users,6771,success,2026-03-24 15:26:39.208386,1
UPDATE,users,5361,success,2026-03-24 05:22:39.208386,0
INSERT,orders,135,failed,2026-03-27 08:42:39.208386,0
INSERT,logs,6940,success,2026-03-28 08:23:39.208386,0
EXPORT,logs,9330,success,2026-03-28 14:44:39.208386,1
SELECT,users,3704,success,2026-03-28 22:43:39.208386,0
UPDATE,orders,3298,success,2026-03-25 16:35:39.208386,0
SELECT,logs,3248,success,2026-03-26 20:29:39.208386,0
INSERT,orders,686,success,2026-03-29 07:32:39.208386,0
UPDATE,users,4022,failed,2026-03-27 23:18:39.208386,0
INSERT,payments,6851,success,2026-03-24 01:06:39.208386,0
UPDATE,users,7857,success,2026-03-27 18:18:39.208386,0
UPDATE,users,7273,failed,2026-03-28 22:34:39.208386,1
DELETE,orders,7923,failed,2026-03-27 22:41:39.208386,1
EXPORT,logs,7474,success,2026-03-25 05:16:39.208386,1
INSERT,logs,442,failed,2026-03-27 13:00:39.208386,0
DELETE,logs,7846,failed,2026-03-27 02:15:39.208386,1
UPDATE,payments,5808,success,2026-03-26 09:18:39.208386,0
UPDATE,orders,4959,success,2026-03-27 15:44:39.208386,0
UPDATE,orders,1555,failed,2026-03-26 08:15:39.208386,0
SELECT,logs,7059,failed,2026-03-26 14:51:39.208386,1
INSERT,users,8878,success,2026-03-27 21:53:39.208386,0
INSERT,users,7676,failed,2026-03-23 21:35:39.208386,1
INSERT,payments,360,failed,2026-03-28 08:29:39.209402,0
INSERT,logs,3522,success,2026-03-25 17:46:39.209402,0
INSERT,logs,4036,success,2026-03-29 20:45:39.209402,0
EXPORT,logs,9256,success,2026-03-27 05:29:39.209402,1
SELECT,orders,1835,failed,2026-03-26 15:38:39.209402,0
INSERT,users,9335,failed,2026-03-24 23:00:39.209402,1
INSERT,orders,7072,failed,2026-03-29 02:02:39.209402,1
DELETE,logs,8123,failed,2026-03-26 10:21:39.209402,1
UPDATE,logs,499,success,2026-03-24 08:09:39.209402,0
UPDATE,logs,6232,failed,2026-03-25 02:42:39.209402,1
SELECT,orders,198,failed,2026-03-25 12:27:39.209402,0
DELETE,orders,1042,failed,2026-03-27 09:09:39.209402,0
EXPORT,payments,5626,failed,2026-03-29 04:28:39.209402,1
EXPORT,users,405,failed,2026-03-24 11:20:39.209402,0
INSERT,users,9528,success,2026-03-26 16:32:39.209402,0
EXPORT,users,6708,failed,2026-03-26 13:25:39.209402,1
DELETE,payments,3153,success,2026-03-30 11:40:39.209402,0
DELETE,orders,2612,failed,2026-03-26 09:23:39.209402,0
UPDATE,users,925,success,2026-03-25 21:24:39.209402,0
SELECT,users,8185,success,2026-03-30 18:57:39.209402,0
DELETE,orders,1660,success,2026-03-26 16:21:39.209402,0
EXPORT,payments,1140,success,2026-03-25 12:59:39.209402,1
INSERT,orders,3933,success,2026-03-26 20:02:39.209402,0
INSERT,logs,3413,success,2026-03-28 00:58:39.209402,0
DELETE,users,5983,failed,2026-03-29 02:36:39.209402,1
SELECT,users,8499,success,2026-03-24 00:59:39.209402,0
UPDATE,orders,934,failed,2026-03-28 04:30:39.209402,0
DELETE,orders,2929,failed,2026-03-24 16:49:39.209402,0
SELECT,orders,9662,failed,2026-03-24 17:31:39.209402,1
UPDATE,users,2518,success,2026-03-29 15:43:39.209402,0
EXPORT,users,3127,failed,2026-03-28 00:34:39.210409,1
DELETE,logs,5310,success,2026-03-29 11:37:39.210409,0
EXPORT,users,5889,success,2026-03-27 09:15:39.210409,1
INSERT,logs,8200,success,2026-03-25 19:54:39.210409,0
UPDATE,orders,2317,success,2026-03-25 01:15:39.210409,0
DELETE,orders,9111,success,2026-03-25 19:02:39.210929,0
DELETE,payments,8427,failed,2026-03-25 04:01:39.210929,1
UPDATE,logs,7196,success,2026-03-24 12:38:39.210929,0
UPDATE,payments,2720,failed,2026-03-28 07:58:39.210929,0
EXPORT,logs,1809,failed,2026-03-25 21:00:39.210929,1
DELETE,payments,6598,failed,2026-03-24 15:31:39.210929,1
DELETE,logs,4599,success,2026-03-27 14:07:39.210929,0
DELETE,orders,7054,failed,2026-03-25 15:14:39.210929,1
DELETE,users,5246,failed,2026-03-28 03:31:39.210929,1
INSERT,orders,1665,success,2026-03-26 10:29:39.210929,0
UPDATE,orders,5563,failed,2026-03-28 20:25:39.210929,1
EXPORT,users,4837,success,2026-03-25 21:43:39.210929,1
UPDATE,users,6439,failed,2026-03-26 13:02:39.210929,1
SELECT,users,2853,failed,2026-03-30 01:40:39.210929,0
UPDATE,payments,4613,failed,2026-03-30 04:08:39.210929,0
INSERT,orders,3267,success,2026-03-28 15:41:39.210929,0
EXPORT,users,1461,success,2026-03-23 20:34:39.210929,1
SELECT,payments,7912,failed,2026-03-26 14:21:39.210929,1
INSERT,payments,4637,success,2026-03-28 17:26:39.210929,0
EXPORT,payments,8235,failed,2026-03-28 03:17:39.210929,1
EXPORT,logs,9506,failed,2026-03-25 01:27:39.210929,1
DELETE,logs,6588,failed,2026-03-30 04:33:39.210929,1
UPDATE,users,4841,failed,2026-03-24 23:24:39.210929,0
SELECT,orders,6548,failed,2026-03-27 01:11:39.210929,1
UPDATE,logs,4788,failed,2026-03-28 22:35:39.210929,0
EXPORT,payments,4443,failed,2026-03-29 19:08:39.210929,1
DELETE,logs,7357,success,2026-03-24 18:24:39.210929,0
UPDATE,users,1007,success,2026-03-26 20:42:39.210929,0
SELECT,logs,533,failed,2026-03-29 02:13:39.210929,0
EXPORT,payments,7024,success,2026-03-30 16:49:39.210929,1
SELECT,payments,2524,failed,2026-03-25 12:06:39.210929,0
SELECT,logs,2921,success,2026-03-27 17:00:39.210929,0
UPDATE,orders,2875,success,2026-03-29 12:43:39.210929,0
INSERT,payments,602,failed,2026-03-25 03:08:39.210929,0
EXPORT,payments,7528,success,2026-03-27 18:45:39.210929,1
DELETE,orders,3048,success,2026-03-24 11:28:39.210929,0
DELETE,orders,8325,success,2026-03-29 10:39:39.210929,0
EXPORT,users,3765,failed,2026-03-29 00:10:39.210929,1
UPDATE,orders,6144,failed,2026-03-24 14:12:39.210929,1
INSERT,users,2369,failed,2026-03-24 23:44:39.210929,0
EXPORT,payments,3937,success,2026-03-29 16:31:39.212319,1
SELECT,logs,4387,success,2026-03-24 13:36:39.212319,0
DELETE,users,1962,success,2026-03-28 01:26:39.212319,1
INSERT,orders,2709,success,2026-03-23 21:22:39.212319,0
SELECT,users,5917,failed,2026-03-26 04:58:39.212319,1
SELECT,logs,8618,success,2026-03-25 06:40:39.212319,0
UPDATE,logs,5622,failed,2026-03-24 02:57:39.212319,1
EXPORT,users,5314,success,2026-03-30 17:19:39.212319,1
INSERT,users,7301,failed,2026-03-25 06:08:39.212319,1
DELETE,logs,7115,failed,2026-03-26 22:27:39.212319,1
SELECT,users,8041,success,2026-03-26 17:09:39.212319,0
SELECT,orders,3579,success,2026-03-29 08:37:39.212319,0
INSERT,users,9576,failed,2026-03-27 02:20:39.212319,1
DELETE,users,3155,success,2026-03-29 12:34:39.212319,1
SELECT,payments,8384,success,2026-03-24 17:33:39.212319,0
EXPORT,logs,2060,failed,2026-03-24 05:28:39.212319,1
UPDATE,payments,3601,success,2026-03-30 15:36:39.212319,0
SELECT,payments,1361,failed,2026-03-27 00:12:39.212319,0
INSERT,orders,6906,success,2026-03-28 15:19:39.212319,0
SELECT,logs,6027,success,2026-03-28 03:40:39.213337,0
SELECT,orders,338,success,2026-03-29 18:54:39.213337,0
DELETE,users,942,success,2026-03-26 17:52:39.213337,1
UPDATE,payments,204,success,2026-03-28 23:18:39.213337,0
EXPORT,orders,2416,success,2026-03-24 13:48:39.213337,1
EXPORT,users,1631,failed,2026-03-24 15:08:39.213337,1
DELETE,payments,1204,success,2026-03-24 09:19:39.213337,0
UPDATE,logs,7736,success,2026-03-24 12:58:39.213337,0
EXPORT,payments,6885,success,2026-03-29 15:35:39.213337,1
INSERT,orders,1808,failed,2026-03-30 05:36:39.213337,0
INSERT,logs,3370,success,2026-03-25 16:27:39.213337,0
DELETE,logs,6172,success,2026-03-29 13:41:39.213337,0
UPDATE,users,2094,failed,2026-03-27 06:40:39.213337,0
DELETE,logs,1394,success,2026-03-30 10:49:39.213337,0
INSERT,payments,2952,success,2026-03-24 22:35:39.213337,0
EXPORT,users,7082,failed,2026-03-25 00:06:39.213337,1
EXPORT,payments,9379,success,2026-03-26 10:06:39.213337,1
SELECT,payments,203,success,2026-03-28 11:21:39.213337,0
INSERT,logs,8145,success,2026-03-26 17:59:39.213337,0
UPDATE,users,4471,failed,2026-03-30 02:07:39.213337,0
INSERT,logs,8847,failed,2026-03-27 00:37:39.213337,1
INSERT,logs,3118,success,2026-03-24 21:42:39.213337,0
SELECT,payments,671,failed,2026-03-30 02:07:39.213337,0
SELECT,payments,303,failed,2026-03-24 22:09:39.213337,0
EXPORT,orders,5409,success,2026-03-30 14:32:39.213337,1
INSERT,users,3836,success,2026-03-27 14:38:39.213337,0
EXPORT,orders,1137,failed,2026-03-27 23:28:39.213337,1
INSERT,users,5900,failed,2026-03-24 21:39:39.213337,1
UPDATE,payments,1167,success,2026-03-27 02:40:39.213337,0
INSERT,users,723,success,2026-03-29 16:00:39.214335,0
SELECT,payments,3311,failed,2026-03-26 19:02:39.214335,0
UPDATE,logs,5313,success,2026-03-29 03:51:39.214335,0
INSERT,users,5273,success,2026-03-29 10:40:39.214335,0
SELECT,logs,3602,success,2026-03-29 07:13:39.214335,0
SELECT,payments,7457,success,2026-03-26 13:16:39.214335,0
EXPORT,users,6824,failed,2026-03-28 16:56:39.214335,1
UPDATE,payments,7037,success,2026-03-30 04:51:39.214335,0
INSERT,logs,38,success,2026-03-26 02:49:39.214335,0
UPDATE,logs,6151,failed,2026-03-25 18:29:39.214335,1
SELECT,users,3802,success,2026-03-28 08:55:39.214335,0
DELETE,payments,6462,failed,2026-03-24 08:00:39.214335,1
INSERT,users,1754,failed,2026-03-25 23:06:39.214335,0
INSERT,users,6439,success,2026-03-25 15:23:39.214335,0
INSERT,logs,2046,success,2026-03-26 12:17:39.214335,0
EXPORT,payments,6269,failed,2026-03-27 23:56:39.214335,1
EXPORT,users,3588,failed,2026-03-30 09:07:39.214335,1
SELECT,orders,344,success,2026-03-30 13:10:39.214335,0
EXPORT,logs,444,success,2026-03-28 06:38:39.214335,0
EXPORT,payments,76,failed,2026-03-29 07:30:39.214335,0
UPDATE,payments,5482,failed,2026-03-23 23:30:39.214335,1
EXPORT,logs,3922,failed,2026-03-30 16:46:39.214335,1
EXPORT,payments,7579,failed,2026-03-26 00:30:39.214335,1
DELETE,payments,9084,failed,2026-03-30 11:39:39.214335,1
INSERT,users,2439,success,2026-03-30 04:41:39.214335,0
EXPORT,payments,1901,success,2026-03-29 06:10:39.214335,1
EXPORT,users,1417,success,2026-03-24 07:17:39.214335,1
INSERT,logs,4533,success,2026-03-27 21:15:39.214335,0
DELETE,users,5677,success,2026-03-27 00:49:39.214335,1
DELETE,orders,635,failed,2026-03-24 07:18:39.214335,0
INSERT,payments,7552,failed,2026-03-27 09:09:39.215335,1
UPDATE,users,1204,success,2026-03-27 01:29:39.215335,0
UPDATE,users,9462,failed,2026-03-29 18:28:39.215335,1
SELECT,logs,5929,failed,2026-03-25 14:37:39.215335,1
INSERT,payments,6656,failed,2026-03-26 09:35:39.215335,1
UPDATE,logs,9590,failed,2026-03-26 05:29:39.215335,1
DELETE,orders,4306,success,2026-03-27 18:34:39.215335,0
SELECT,logs,6923,success,2026-03-28 19:49:39.215335,0
DELETE,logs,6131,failed,2026-03-28 18:24:39.215335,1
UPDATE,logs,522,failed,2026-03-25 22:54:39.215335,0
EXPORT,logs,7803,failed,2026-03-24 21:16:39.215335,1
INSERT,users,8079,failed,2026-03-29 08:56:39.215335,1
SELECT,logs,9399,success,2026-03-24 22:29:39.216847,0
SELECT,orders,5076,failed,2026-03-27 10:36:39.216847,1
EXPORT,payments,799,failed,2026-03-30 10:21:39.216847,0
INSERT,orders,4742,success,2026-03-30 10:53:39.216847,0
INSERT,payments,377,success,2026-03-26 08:44:39.216847,0
INSERT,payments,1249,failed,2026-03-24 22:15:39.216847,0
SELECT,logs,3346,failed,2026-03-24 11:21:39.216847,0
INSERT,users,1601,success,2026-03-28 14:52:39.216847,0
UPDATE,logs,4563,failed,2026-03-29 03:46:39.216847,0
INSERT,orders,3644,failed,2026-03-29 09:15:39.216847,0
UPDATE,payments,60,failed,2026-03-25 17:26:39.216847,0
INSERT,orders,6237,failed,2026-03-26 16:25:39.216847,1
SELECT,orders,9517,failed,2026-03-28 04:22:39.216847,1
DELETE,orders,4691,success,2026-03-29 04:28:39.216847,0
SELECT,payments,5493,failed,2026-03-26 13:54:39.216847,1
EXPORT,payments,6195,success,2026-03-29 17:53:39.216847,1
DELETE,logs,2586,success,2026-03-27 19:02:39.216847,0
EXPORT,users,449,failed,2026-03-28 09:21:39.216847,0
SELECT,orders,1800,failed,2026-03-26 08:47:39.216847,0
INSERT,users,5167,success,2026-03-28 20:53:39.216847,0
INSERT,orders,3429,failed,2026-03-27 19:00:39.216847,0
SELECT,users,7831,failed,2026-03-29 21:52:39.216847,1
INSERT,logs,813,failed,2026-03-23 22:01:39.216847,0
UPDATE,orders,7628,success,2026-03-29 14:21:39.216847,0
UPDATE,payments,2808,failed,2026-03-24 17:35:39.216847,0
SELECT,users,7282,failed,2026-03-26 21:25:39.216847,1
INSERT,orders,7992,success,2026-03-26 15:17:39.217862,0
SELECT,payments,9872,failed,2026-03-27 18:50:39.217862,1
DELETE,orders,4235,success,2026-03-25 00:54:39.217862,0
INSERT,logs,7184,failed,2026-03-27 18:39:39.217862,1
INSERT,users,3620,success,2026-03-27 00:52:39.217862,0
DELETE,orders,7423,failed,2026-03-27 17:00:39.217862,1
INSERT,logs,6375,success,2026-03-28 16:15:39.217862,0
DELETE,users,7129,failed,2026-03-28 00:57:39.217862,1
INSERT,logs,7305,success,2026-03-27 08:04:39.217862,0
DELETE,orders,4518,success,2026-03-27 22:33:39.217862,0
UPDATE,users,4265,failed,2026-03-28 11:48:39.217862,0
UPDATE,users,1501,failed,2026-03-29 00:10:39.217862,0
UPDATE,users,2723,failed,2026-03-26 19:18:39.217862,0
DELETE,payments,6125,success,2026-03-29 03:11:39.217862,0
EXPORT,payments,9104,failed,2026-03-24 20:25:39.217862,1
SELECT,users,9046,success,2026-03-26 17:29:39.217862,0
EXPORT,logs,8842,failed,2026-03-29 19:28:39.217862,1
EXPORT,orders,1116,success,2026-03-25 14:47:39.217862,1
UPDATE,users,3018,success,2026-03-26 21:09:39.217862,0
UPDATE,users,6948,failed,2026-03-25 06:22:39.217862,1
SELECT,orders,1600,success,2026-03-24 15:26:39.217862,0
INSERT,payments,3457,failed,2026-03-28 22:38:39.217862,0
DELETE,payments,4600,failed,2026-03-30 06:52:39.217862,0
EXPORT,payments,9073,failed,2026-03-26 14:07:39.217862,1
INSERT,orders,6737,success,2026-03-29 02:46:39.217862,0
EXPORT,users,2012,failed,2026-03-28 07:46:39.217862,1
SELECT,logs,7500,failed,2026-03-24 15:51:39.217862,1
DELETE,users,473,failed,2026-03-28 22:56:39.217862,1
INSERT,users,782,success,2026-03-26 20:32:39.217862,0
SELECT,logs,9045,failed,2026-03-28 06:38:39.217862,1
INSERT,users,3595,success,2026-03-24 08:58:39.217862,0
DELETE,logs,1645,success,2026-03-25 12:38:39.217862,0
SELECT,orders,1383,success,2026-03-26 07:28:39.217862,0
INSERT,payments,3233,success,2026-03-24 13:25:39.217862,0
EXPORT,payments,3025,failed,2026-03-26 10:14:39.217862,1
SELECT,users,4628,success,2026-03-26 22:49:39.218861,0
UPDATE,orders,6541,success,2026-03-24 08:56:39.218861,0
UPDATE,payments,6152,success,2026-03-29 04:11:39.218861,0
SELECT,orders,3163,success,2026-03-26 22:18:39.218861,0
SELECT,payments,267,success,2026-03-23 23:52:39.218861,0
UPDATE,users,4111,failed,2026-03-28 16:04:39.218861,0
UPDATE,orders,1363,success,2026-03-27 18:07:39.218861,0
SELECT,payments,4363,failed,2026-03-27 19:01:39.218861,0
DELETE,payments,1182,failed,2026-03-24 17:00:39.218861,0
SELECT,payments,7977,success,2026-03-24 23:15:39.218861,0
EXPORT,orders,8129,failed,2026-03-27 20:09:39.218861,1
INSERT,logs,1698,success,2026-03-30 14:27:39.218861,0
SELECT,users,3969,success,2026-03-28 22:55:39.218861,0
UPDATE,logs,2346,failed,2026-03-24 09:48:39.218861,0
INSERT,users,282,success,2026-03-30 05:38:39.218861,0
SELECT,payments,744,success,2026-03-28 23:55:39.218861,0
UPDATE,payments,3455,success,2026-03-26 14:25:39.218861,0
SELECT,payments,817,success,2026-03-28 17:57:39.218861,0
DELETE,users,3033,failed,2026-03-26 06:45:39.218861,1
EXPORT,logs,9110,success,2026-03-25 14:52:39.218861,1
INSERT,logs,2839,success,2026-03-29 18:09:39.218861,0
DELETE,orders,5816,success,2026-03-28 03:23:39.218861,0
DELETE,orders,5777,success,2026-03-25 12:34:39.218861,0
UPDATE,orders,8886,failed,2026-03-27 01:43:39.218861,1
SELECT,users,3099,success,2026-03-29 19:25:39.218861,0
EXPORT,payments,9241,failed,2026-03-26 07:37:39.218861,1
DELETE,logs,1365,failed,2026-03-29 22:18:39.218861,0
SELECT,users,6504,failed,2026-03-26 22:57:39.218861,1
EXPORT,orders,9979,failed,2026-03-24 15:57:39.218861,1
SELECT,payments,3478,success,2026-03-24 09:12:39.218861,0
INSERT,orders,5270,failed,2026-03-25 13:21:39.218861,1
EXPORT,payments,6238,failed,2026-03-27 02:16:39.218861,1
EXPORT,orders,7187,failed,2026-03-24 01:05:39.218861,1
DELETE,orders,158,success,2026-03-24 07:27:39.219862,0
INSERT,orders,2968,failed,2026-03-25 19:02:39.219862,0
INSERT,users,2908,success,2026-03-25 18:28:39.219862,0
UPDATE,logs,8439,success,2026-03-26 09:17:39.219862,0
DELETE,payments,1535,success,2026-03-29 12:21:39.219862,0
INSERT,orders,2800,success,2026-03-29 04:16:39.219862,0
DELETE,orders,7856,success,2026-03-25 22:42:39.219862,0
EXPORT,users,3299,success,2026-03-26 04:51:39.219862,1
SELECT,payments,8294,failed,2026-03-24 06:22:39.219862,1
UPDATE,orders,1084,failed,2026-03-27 12:01:39.219862,0
UPDATE,payments,8102,failed,2026-03-27 10:53:39.219862,1
UPDATE,orders,1059,success,2026-03-28 21:18:39.219862,0
SELECT,users,8479,failed,2026-03-27 18:31:39.219862,1
INSERT,orders,4571,failed,2026-03-29 17:15:39.219862,0
DELETE,orders,5131,failed,2026-03-26 20:40:39.219862,1
DELETE,payments,1058,success,2026-03-28 20:29:39.219862,0
DELETE,orders,3040,success,2026-03-29 13:43:39.219862,0
INSERT,users,6542,success,2026-03-26 14:34:39.219862,0
SELECT,users,8995,success,2026-03-29 22:38:39.219862,0
SELECT,payments,141,failed,2026-03-29 14:47:39.219862,0
EXPORT,users,3,success,2026-03-27 07:15:39.219862,0
SELECT,users,9769,success,2026-03-25 03:03:39.219862,0
DELETE,users,3807,success,2026-03-25 04:07:39.219862,1
DELETE,orders,3909,success,2026-03-23 20:34:39.219862,0
DELETE,users,9236,success,2026-03-26 04:27:39.219862,1
INSERT,users,531,failed,2026-03-27 20:26:39.219862,0
EXPORT,payments,773,failed,2026-03-27 13:50:39.219862,0
INSERT,users,6340,success,2026-03-24 05:51:39.219862,0
EXPORT,logs,878,success,2026-03-26 03:55:39.219862,0
UPDATE,payments,2723,success,2026-03-27 12:00:39.219862,0
SELECT,logs,9438,failed,2026-03-24 19:10:39.219862,1
EXPORT,users,2639,success,2026-03-30 01:39:39.219862,1
DELETE,users,4390,success,2026-03-24 23:28:39.220871,1
UPDATE,orders,1691,failed,2026-03-30 19:01:39.220871,0
SELECT,orders,5858,success,2026-03-26 14:42:39.220871,0
EXPORT,payments,9606,success,2026-03-24 06:57:39.220871,1
DELETE,payments,3590,success,2026-03-28 09:55:39.220871,0
INSERT,payments,1952,failed,2026-03-24 14:29:39.220871,0
